SalesKey,DateKey,ProductKey,CustomerKey,RegionKey,UnitsSold,UnitPrice,DiscountPct,CostPerUnit,ReturnFlag,GrossRevenue,NetRevenue,TotalCost,Profit,RevenueLeakage
20601,20201023,P009,C00286,1,7,976,10,775.84,0,6832,6148.8,5430.88,717.92,0
20602,20220712,P005,C00530,3,6,776,15,535.9,0,4656,3957.6,3215.4,742.2,0
20603,20240331,P012,C00145,2,8,805,20,524.01,0,6440,5152,4192.08,959.92,0
20604,20231004,P006,C00301,2,1,1568,5,987.82,0,1568,1489.6,987.82,501.78,0
20605,20251015,P001,C00450,4,2,524,30,300.68,0,1048,733.6,601.36,132.24,0
20606,20200523,P004,C00060,1,11,1320,10,1096.44,0,14520,13068,12060.84,1007.16,0
20607,20210104,P002,C00041,5,7,1750,30,1371.33,0,12250,8575,9599.31,-1024.31,0
20608,20240613,P009,C00374,2,4,192,30,137.03,0,768,537.6,548.12,-10.52,0
20609,20200206,P001,C00060,1,9,282,5,153.57,0,2538,2411.1,1382.13,1028.97,0
20610,20241109,P009,C00571,3,11,672,25,471.45,0,7392,5544,5185.95,358.05,0
20611,20210312,P004,C00094,3,5,562,0,343.07,0,2810,2810,1715.35,1094.65,0
20612,20230325,P008,C00510,3,10,502,0,257.57,0,5020,5020,2575.7,2444.3,0
20613,20251221,P009,C00045,5,3,1384,10,805.35,1,4152,3736.8,2416.05,1320.75,3736.8
20614,20240918,P001,C00083,4,8,1138,15,810.74,1,9104,7738.4,6485.92,1252.48,7738.4
20615,20220614,P005,C00169,4,6,706,30,458.41,0,4236,2965.2,2750.46,214.74,0
20616,20210118,P011,C00204,4,4,431,10,255.4,0,1724,1551.6,1021.6,530,0
20617,20250113,P011,C00577,2,7,379,10,243.89,0,2653,2387.7,1707.23,680.47,0
20618,20240226,P011,C00387,3,8,998,0,598.25,0,7984,7984,4786,3198,0
20619,20251002,P001,C00285,1,10,1628,10,1133.98,1,16280,14652,11339.8,3312.2,14652
20620,20211221,P012,C00487,3,4,1291,10,651.05,1,5164,4647.6,2604.2,2043.4,4647.6
20621,20241119,P009,C00087,5,3,1347,15,760.91,1,4041,3434.85,2282.73,1152.12,3434.85
20622,20211108,P006,C00055,5,7,683,20,530.59,0,4781,3824.8,3714.13,110.67,0
20623,20250624,P012,C00239,2,5,1336,20,828.74,0,6680,5344,4143.7,1200.3,0
20624,20250513,P012,C00235,5,9,1776,10,1501.9,0,15984,14385.6,13517.1,868.5,0
20625,20240216,P002,C00379,5,4,1301,20,955.59,0,5204,4163.2,3822.36,340.84,0
20626,20240217,P010,C00272,3,10,1154,30,959.1,1,11540,8078,9591,-1513,8078
20627,20240228,P007,C00138,1,9,749,30,614.68,0,6741,4718.7,5532.12,-813.42,0
20628,20221022,P010,C00005,2,1,759,10,637.47,1,759,683.1,637.47,45.63,683.1
20629,20240209,P004,C00020,3,2,1276,30,792.11,0,2552,1786.4,1584.22,202.18,0
20630,20210530,P010,C00389,2,8,1458,5,793.38,1,11664,11080.8,6347.04,4733.76,11080.8
20631,20251214,P011,C00317,2,9,977,0,655.97,0,8793,8793,5903.73,2889.27,0
20632,20250216,P005,C00464,5,3,943,30,561.13,0,2829,1980.3,1683.39,296.91,0
20633,20230228,P006,C00056,5,4,1441,0,1143.48,0,5764,5764,4573.92,1190.08,0
20634,20210424,P004,C00452,2,5,920,30,643.86,1,4600,3220,3219.3,0.7,3220
20635,20200919,P007,C00105,4,4,1340,30,918.58,0,5360,3752,3674.32,77.68,0
20636,20201230,P007,C00048,4,9,421,15,349.16,0,3789,3220.65,3142.44,78.21,0
20637,20230925,P008,C00225,4,1,292,0,197.51,0,292,292,197.51,94.49,0
20638,20230915,P002,C00549,5,11,1212,15,668.69,0,13332,11332.2,7355.59,3976.61,0
20639,20250825,P007,C00240,4,7,808,20,603.74,0,5656,4524.8,4226.18,298.62,0
20640,20201018,P004,C00220,3,4,1756,15,1046.18,0,7024,5970.4,4184.72,1785.68,0
20641,20210927,P001,C00142,1,12,1642,30,899.68,0,19704,13792.8,10796.16,2996.64,0
20642,20220222,P012,C00437,4,4,1703,10,1403.33,1,6812,6130.8,5613.32,517.48,6130.8
20643,20221216,P004,C00448,1,11,418,20,224.59,0,4598,3678.4,2470.49,1207.91,0
20644,20220923,P012,C00183,4,10,380,0,297,0,3800,3800,2970,830,0
20645,20210420,P004,C00557,4,4,1672,10,1317.91,0,6688,6019.2,5271.64,747.56,0
20646,20250411,P004,C00214,5,12,1002,20,559.57,1,12024,9619.2,6714.84,2904.36,9619.2
20647,20230429,P006,C00452,3,10,626,25,427.19,1,6260,4695,4271.9,423.1,4695
20648,20210709,P003,C00164,5,3,441,5,322.88,0,1323,1256.85,968.64,288.21,0
20649,20240730,P005,C00285,2,8,261,25,199.82,0,2088,1566,1598.56,-32.56,0
20650,20230903,P011,C00352,1,7,609,15,456.67,0,4263,3623.55,3196.69,426.86,0
20651,20230302,P009,C00517,5,2,918,25,777.52,1,1836,1377,1555.04,-178.04,1377
20652,20230617,P009,C00494,2,9,131,20,83.6,1,1179,943.2,752.4,190.8,943.2
20653,20250612,P010,C00151,5,9,1177,5,947.79,0,10593,10063.35,8530.11,1533.24,0
20654,20241015,P011,C00303,1,6,1211,30,679.9,0,7266,5086.2,4079.4,1006.8,0
20655,20201127,P011,C00580,5,4,906,0,539.54,0,3624,3624,2158.16,1465.84,0
20656,20200403,P012,C00237,1,10,1034,15,674.46,1,10340,8789,6744.6,2044.4,8789
20657,20240807,P002,C00599,2,8,1293,15,1030.71,0,10344,8792.4,8245.68,546.72,0
20658,20210719,P010,C00384,4,5,1768,30,981.86,0,8840,6188,4909.3,1278.7,0
20659,20241116,P012,C00419,3,2,1673,0,913.84,0,3346,3346,1827.68,1518.32,0
20660,20241114,P003,C00229,4,12,1115,15,746.93,0,13380,11373,8963.16,2409.84,0
20661,20200810,P003,C00289,5,2,1323,20,837.38,1,2646,2116.8,1674.76,442.04,2116.8
20662,20231009,P004,C00426,3,11,1728,30,1089.49,1,19008,13305.6,11984.39,1321.21,13305.6
20663,20220108,P009,C00190,5,3,1778,0,1091.22,1,5334,5334,3273.66,2060.34,5334
20664,20250413,P012,C00104,3,12,1159,0,777.43,1,13908,13908,9329.16,4578.84,13908
20665,20230927,P005,C00269,2,2,951,20,652.93,0,1902,1521.6,1305.86,215.74,0
20666,20230307,P009,C00526,5,12,1268,15,785.94,0,15216,12933.6,9431.28,3502.32,0
20667,20200725,P007,C00331,4,8,1778,5,1405.45,0,14224,13512.8,11243.6,2269.2,0
20668,20220913,P009,C00135,2,2,1015,20,534.86,0,2030,1624,1069.72,554.28,0
20669,20210813,P012,C00026,1,5,471,25,350.02,0,2355,1766.25,1750.1,16.15,0
20670,20250927,P003,C00085,5,5,1800,5,1103.02,1,9000,8550,5515.1,3034.9,8550
20671,20210830,P001,C00045,4,1,1113,25,895.46,0,1113,834.75,895.46,-60.71,0
20672,20210223,P010,C00361,5,2,1313,20,1069.32,0,2626,2100.8,2138.64,-37.84,0
20673,20230314,P011,C00090,1,3,1287,5,1090.36,0,3861,3667.95,3271.08,396.87,0
20674,20210704,P001,C00256,3,5,341,10,187.9,0,1705,1534.5,939.5,595,0
20675,20230812,P004,C00400,3,2,1023,5,825.43,1,2046,1943.7,1650.86,292.84,1943.7
20676,20230921,P007,C00471,2,7,655,30,371.08,0,4585,3209.5,2597.56,611.94,0
20677,20240420,P007,C00129,5,11,502,15,282.94,0,5522,4693.7,3112.34,1581.36,0
20678,20200607,P008,C00424,2,9,1483,20,1121.04,0,13347,10677.6,10089.36,588.24,0
20679,20231102,P002,C00139,5,10,1160,20,724.94,0,11600,9280,7249.4,2030.6,0
20680,20230323,P003,C00475,3,12,519,15,282.73,0,6228,5293.8,3392.76,1901.04,0
20681,20210629,P002,C00014,4,2,824,0,516.64,1,1648,1648,1033.28,614.72,1648
20682,20240717,P008,C00438,5,9,344,20,200.39,0,3096,2476.8,1803.51,673.29,0
20683,20251225,P007,C00436,2,7,453,25,352.49,0,3171,2378.25,2467.43,-89.18,0
20684,20220503,P003,C00522,2,9,872,20,708.98,0,7848,6278.4,6380.82,-102.42,0
20685,20200430,P006,C00103,5,6,1358,20,776.88,0,8148,6518.4,4661.28,1857.12,0
20686,20220822,P009,C00427,4,11,483,15,273.6,0,5313,4516.05,3009.6,1506.45,0
20687,20240705,P004,C00069,3,1,484,15,275.8,1,484,411.4,275.8,135.6,411.4
20688,20220216,P001,C00169,4,9,1672,15,1263.25,0,15048,12790.8,11369.25,1421.55,0
20689,20220122,P004,C00222,5,9,1097,0,896.38,0,9873,9873,8067.42,1805.58,0
20690,20251224,P011,C00326,1,6,700,20,547.05,0,4200,3360,3282.3,77.7,0
20691,20251209,P011,C00005,2,10,1071,15,553.83,0,10710,9103.5,5538.3,3565.2,0
20692,20240702,P010,C00139,1,3,459,25,329.31,0,1377,1032.75,987.93,44.82,0
20693,20210309,P012,C00474,2,8,312,20,226.46,0,2496,1996.8,1811.68,185.12,0
20694,20250811,P001,C00305,2,2,218,0,159.42,1,436,436,318.84,117.16,436
20695,20211220,P008,C00354,4,8,160,5,94.03,0,1280,1216,752.24,463.76,0
20696,20231208,P003,C00396,3,9,1384,0,1080.23,0,12456,12456,9722.07,2733.93,0
20697,20230621,P004,C00497,2,6,151,5,79.8,0,906,860.7,478.8,381.9,0
20698,20220701,P005,C00320,3,4,1389,5,1052.56,0,5556,5278.2,4210.24,1067.96,0
20699,20231102,P012,C00256,1,12,297,25,218.78,0,3564,2673,2625.36,47.64,0
20700,20210416,P003,C00237,2,1,769,25,596.78,1,769,576.75,596.78,-20.03,576.75
20701,20221214,P009,C00537,3,10,1503,30,831.6,0,15030,10521,8316,2205,0
20702,20210524,P001,C00220,2,11,1150,10,675.39,0,12650,11385,7429.29,3955.71,0
20703,20220330,P011,C00016,2,5,248,30,142.02,0,1240,868,710.1,157.9,0
20704,20201029,P008,C00387,2,4,1100,20,716.89,0,4400,3520,2867.56,652.44,0
20705,20200413,P012,C00072,5,5,443,5,223.73,0,2215,2104.25,1118.65,985.6,0
20706,20230805,P007,C00177,2,11,1434,5,1085.76,0,15774,14985.3,11943.36,3041.94,0
20707,20240522,P002,C00189,5,2,167,30,115.52,0,334,233.8,231.04,2.76,0
20708,20251029,P002,C00510,2,10,1291,30,947.68,1,12910,9037,9476.8,-439.8,9037
20709,20231218,P001,C00153,4,1,1281,5,731.36,0,1281,1216.95,731.36,485.59,0
20710,20240823,P007,C00164,1,5,1609,15,1302.4,1,8045,6838.25,6512,326.25,6838.25
20711,20201214,P005,C00459,1,3,975,15,677.03,0,2925,2486.25,2031.09,455.16,0
20712,20250310,P006,C00170,3,12,273,10,192.23,0,3276,2948.4,2306.76,641.64,0
20713,20241129,P009,C00310,5,4,1117,5,885.69,1,4468,4244.6,3542.76,701.84,4244.6
20714,20240326,P009,C00110,2,3,895,10,454.45,0,2685,2416.5,1363.35,1053.15,0
20715,20211027,P008,C00273,1,4,668,15,424.47,0,2672,2271.2,1697.88,573.32,0
20716,20240421,P005,C00370,4,1,237,10,179.16,0,237,213.3,179.16,34.14,0
20717,20210622,P010,C00071,1,3,605,0,447.05,1,1815,1815,1341.15,473.85,1815
20718,20211209,P010,C00103,3,4,163,0,110.32,0,652,652,441.28,210.72,0
20719,20210423,P007,C00177,3,8,386,20,262.9,1,3088,2470.4,2103.2,367.2,2470.4
20720,20201105,P011,C00251,4,3,768,5,579.3,0,2304,2188.8,1737.9,450.9,0
20721,20230416,P012,C00105,5,5,1270,30,975.01,0,6350,4445,4875.05,-430.05,0
20722,20210822,P012,C00378,2,5,1062,0,683.51,1,5310,5310,3417.55,1892.45,5310
20723,20201120,P011,C00571,3,11,1145,5,657.23,0,12595,11965.25,7229.53,4735.72,0
20724,20220227,P002,C00080,2,5,1300,30,985.37,0,6500,4550,4926.85,-376.85,0
20725,20211217,P006,C00232,5,6,126,30,74.24,0,756,529.2,445.44,83.76,0
20726,20221203,P002,C00393,1,1,889,5,666.94,0,889,844.55,666.94,177.61,0
20727,20220920,P009,C00351,2,12,556,20,471.81,0,6672,5337.6,5661.72,-324.12,0
20728,20240410,P003,C00464,2,2,1763,25,1088.4,1,3526,2644.5,2176.8,467.7,2644.5
20729,20220321,P009,C00477,3,12,1441,10,878.17,1,17292,15562.8,10538.04,5024.76,15562.8
20730,20240208,P007,C00138,2,7,1072,30,840.45,0,7504,5252.8,5883.15,-630.35,0
20731,20241005,P007,C00385,2,11,1680,10,928.41,0,18480,16632,10212.51,6419.49,0
20732,20230723,P008,C00569,2,8,708,5,402.22,0,5664,5380.8,3217.76,2163.04,0
20733,20200211,P009,C00344,3,3,1505,0,1190.31,0,4515,4515,3570.93,944.07,0
20734,20240219,P006,C00077,5,4,635,30,464.69,1,2540,1778,1858.76,-80.76,1778
20735,20201116,P007,C00296,1,7,1301,15,1101.14,0,9107,7740.95,7707.98,32.97,0
20736,20200901,P010,C00373,4,2,1357,30,1033.98,0,2714,1899.8,2067.96,-168.16,0
20737,20220812,P010,C00060,1,3,867,0,501.83,0,2601,2601,1505.49,1095.51,0
20738,20220730,P010,C00275,5,12,1113,0,873.51,0,13356,13356,10482.12,2873.88,0
20739,20221120,P004,C00493,5,7,1515,30,833.37,0,10605,7423.5,5833.59,1589.91,0
20740,20240122,P010,C00143,1,4,1359,5,1067.24,1,5436,5164.2,4268.96,895.24,5164.2
20741,20240611,P011,C00066,3,8,995,25,794.82,1,7960,5970,6358.56,-388.56,5970
20742,20230905,P011,C00146,2,6,1008,15,728.5,0,6048,5140.8,4371,769.8,0
20743,20231008,P004,C00312,1,3,1439,15,795.21,1,4317,3669.45,2385.63,1283.82,3669.45
20744,20210819,P011,C00082,3,7,183,25,117.15,1,1281,960.75,820.05,140.7,960.75
20745,20220216,P004,C00368,2,4,1094,25,667.62,0,4376,3282,2670.48,611.52,0
20746,20231101,P005,C00503,2,6,895,5,537.22,0,5370,5101.5,3223.32,1878.18,0
20747,20231025,P007,C00342,2,5,1043,30,758.94,1,5215,3650.5,3794.7,-144.2,3650.5
20748,20240314,P012,C00386,2,4,1293,30,1017.21,0,5172,3620.4,4068.84,-448.44,0
20749,20250826,P002,C00440,4,1,1050,10,634.83,1,1050,945,634.83,310.17,945
20750,20200317,P003,C00012,2,6,1466,10,780.06,1,8796,7916.4,4680.36,3236.04,7916.4
20751,20241110,P008,C00544,1,8,1665,5,1258.82,0,13320,12654,10070.56,2583.44,0
20752,20200112,P002,C00095,4,3,115,5,62.54,0,345,327.75,187.62,140.13,0
20753,20220906,P012,C00480,5,2,381,0,206.51,0,762,762,413.02,348.98,0
20754,20210721,P005,C00362,2,10,1762,20,1348.63,0,17620,14096,13486.3,609.7,0
20755,20240223,P011,C00154,3,7,632,25,406.09,0,4424,3318,2842.63,475.37,0
20756,20231013,P010,C00016,5,9,382,0,265.07,0,3438,3438,2385.63,1052.37,0
20757,20230517,P001,C00220,2,10,1319,25,789.84,0,13190,9892.5,7898.4,1994.1,0
20758,20230618,P001,C00019,4,9,312,5,245.18,0,2808,2667.6,2206.62,460.98,0
20759,20231016,P005,C00471,3,5,112,20,61.78,0,560,448,308.9,139.1,0
20760,20210210,P002,C00303,1,5,1480,20,751.82,0,7400,5920,3759.1,2160.9,0
20761,20241224,P007,C00408,2,1,1674,5,933.64,0,1674,1590.3,933.64,656.66,0
20762,20220312,P012,C00377,2,7,1546,5,916.18,0,10822,10280.9,6413.26,3867.64,0
20763,20200307,P006,C00006,4,2,506,5,313.82,0,1012,961.4,627.64,333.76,0
20764,20240127,P002,C00395,4,11,1478,30,815.46,0,16258,11380.6,8970.06,2410.54,0
20765,20221121,P002,C00338,4,12,1331,30,945.04,0,15972,11180.4,11340.48,-160.08,0
20766,20240105,P001,C00393,1,6,1507,0,794.15,1,9042,9042,4764.9,4277.1,9042
20767,20230317,P012,C00472,1,5,798,25,616.83,0,3990,2992.5,3084.15,-91.65,0
20768,20231027,P004,C00192,3,4,558,0,470.93,0,2232,2232,1883.72,348.28,0
20769,20241213,P009,C00019,5,6,436,30,346.26,0,2616,1831.2,2077.56,-246.36,0
20770,20210415,P009,C00186,5,11,736,20,556,1,8096,6476.8,6116,360.8,6476.8
20771,20210911,P002,C00093,4,9,1293,20,739.42,0,11637,9309.6,6654.78,2654.82,0
20772,20200703,P001,C00225,1,5,1250,15,637.84,0,6250,5312.5,3189.2,2123.3,0
20773,20200105,P001,C00566,3,3,339,25,284.84,0,1017,762.75,854.52,-91.77,0
20774,20220719,P010,C00115,2,3,534,15,362.66,0,1602,1361.7,1087.98,273.72,0
20775,20221220,P007,C00225,1,10,1516,10,768.55,0,15160,13644,7685.5,5958.5,0
20776,20200813,P011,C00572,3,8,1331,10,840.94,0,10648,9583.2,6727.52,2855.68,0
20777,20210331,P008,C00457,2,5,636,5,438.71,0,3180,3021,2193.55,827.45,0
20778,20251129,P010,C00330,3,4,474,30,329.79,1,1896,1327.2,1319.16,8.04,1327.2
20779,20200314,P011,C00531,3,7,360,30,264.08,1,2520,1764,1848.56,-84.56,1764
20780,20230826,P005,C00367,2,5,1681,0,1204.96,1,8405,8405,6024.8,2380.2,8405
20781,20220219,P011,C00212,1,1,549,0,430.24,0,549,549,430.24,118.76,0
20782,20200310,P007,C00539,1,4,110,25,86.91,0,440,330,347.64,-17.64,0
20783,20210125,P011,C00575,2,8,870,25,636.51,0,6960,5220,5092.08,127.92,0
20784,20220411,P002,C00302,2,6,1053,30,794.65,0,6318,4422.6,4767.9,-345.3,0
20785,20230116,P007,C00315,4,4,221,10,146.38,0,884,795.6,585.52,210.08,0
20786,20210615,P007,C00146,1,4,1584,5,1084.53,0,6336,6019.2,4338.12,1681.08,0
20787,20221112,P007,C00537,2,3,760,20,610.39,0,2280,1824,1831.17,-7.17,0
20788,20240703,P009,C00370,3,2,442,5,247.51,0,884,839.8,495.02,344.78,0
20789,20220719,P008,C00384,5,10,1795,30,1164.67,0,17950,12565,11646.7,918.3,0
20790,20220923,P004,C00055,4,3,209,15,140.19,0,627,532.95,420.57,112.38,0
20791,20221222,P005,C00500,3,8,660,25,363.29,0,5280,3960,2906.32,1053.68,0
20792,20210329,P006,C00249,4,2,1340,30,843,0,2680,1876,1686,190,0
20793,20210131,P012,C00334,4,8,142,10,115.36,1,1136,1022.4,922.88,99.52,1022.4
20794,20210705,P008,C00134,3,10,1595,10,1080.34,0,15950,14355,10803.4,3551.6,0
20795,20210511,P004,C00197,2,12,696,0,431.86,1,8352,8352,5182.32,3169.68,8352
20796,20210410,P012,C00268,4,1,840,30,700.52,0,840,588,700.52,-112.52,0
20797,20220726,P008,C00324,3,2,1092,20,924.07,0,2184,1747.2,1848.14,-100.94,0
20798,20200524,P007,C00115,2,5,1785,15,1195.09,0,8925,7586.25,5975.45,1610.8,0
20799,20240807,P011,C00011,2,7,433,5,253.04,0,3031,2879.45,1771.28,1108.17,0
20800,20200625,P006,C00421,3,5,315,10,182.53,0,1575,1417.5,912.65,504.85,0
20801,20250525,P007,C00598,3,3,1573,20,1111.1,1,4719,3775.2,3333.3,441.9,3775.2
20802,20200213,P007,C00159,3,6,1711,0,1093.72,0,10266,10266,6562.32,3703.68,0
20803,20200811,P009,C00569,3,2,1063,10,801.45,1,2126,1913.4,1602.9,310.5,1913.4
20804,20230430,P007,C00550,4,7,1193,20,872.76,0,8351,6680.8,6109.32,571.48,0
20805,20240707,P007,C00222,1,5,431,30,357.85,1,2155,1508.5,1789.25,-280.75,1508.5
20806,20200512,P001,C00092,3,1,1755,15,1170.38,1,1755,1491.75,1170.38,321.37,1491.75
20807,20240527,P006,C00349,2,6,978,15,674.12,0,5868,4987.8,4044.72,943.08,0
20808,20240213,P012,C00531,3,5,929,20,628.93,0,4645,3716,3144.65,571.35,0
20809,20230818,P008,C00314,1,12,270,10,197.95,1,3240,2916,2375.4,540.6,2916
20810,20230130,P003,C00314,5,4,1668,15,955.68,0,6672,5671.2,3822.72,1848.48,0
20811,20200606,P002,C00143,2,12,1194,15,697.09,0,14328,12178.8,8365.08,3813.72,0
20812,20230227,P008,C00104,1,3,306,10,178.77,0,918,826.2,536.31,289.89,0
20813,20240429,P006,C00487,1,8,791,5,473.51,1,6328,6011.6,3788.08,2223.52,6011.6
20814,20200405,P007,C00019,4,8,907,25,721.23,0,7256,5442,5769.84,-327.84,0
20815,20210524,P008,C00369,4,7,1786,30,943.02,1,12502,8751.4,6601.14,2150.26,8751.4
20816,20220914,P004,C00482,4,7,1365,5,751.74,1,9555,9077.25,5262.18,3815.07,9077.25
20817,20210118,P006,C00269,1,5,671,15,537.61,0,3355,2851.75,2688.05,163.7,0
20818,20231018,P005,C00393,3,11,468,30,237.37,0,5148,3603.6,2611.07,992.53,0
20819,20250413,P007,C00071,3,6,1337,5,712.35,0,8022,7620.9,4274.1,3346.8,0
20820,20220810,P003,C00068,1,1,525,30,317.11,0,525,367.5,317.11,50.39,0
20821,20240723,P008,C00232,5,3,944,5,641.03,1,2832,2690.4,1923.09,767.31,2690.4
20822,20230609,P005,C00511,4,3,973,20,750.77,1,2919,2335.2,2252.31,82.89,2335.2
20823,20251101,P006,C00121,4,10,912,15,705.11,1,9120,7752,7051.1,700.9,7752
20824,20210806,P006,C00134,4,5,470,25,247.2,1,2350,1762.5,1236,526.5,1762.5
20825,20250213,P010,C00164,3,5,1497,25,875.66,0,7485,5613.75,4378.3,1235.45,0
20826,20211023,P005,C00484,1,5,466,25,240.53,1,2330,1747.5,1202.65,544.85,1747.5
20827,20230313,P012,C00147,4,9,854,25,710.49,1,7686,5764.5,6394.41,-629.91,5764.5
20828,20200804,P010,C00167,5,7,397,10,325.93,0,2779,2501.1,2281.51,219.59,0
20829,20250823,P001,C00526,3,10,1211,5,744.25,0,12110,11504.5,7442.5,4062,0
20830,20230311,P008,C00534,2,8,809,15,445.43,1,6472,5501.2,3563.44,1937.76,5501.2
20831,20250311,P008,C00402,4,11,503,10,340.08,0,5533,4979.7,3740.88,1238.82,0
20832,20200421,P012,C00390,1,8,1401,20,855.98,0,11208,8966.4,6847.84,2118.56,0
20833,20201107,P005,C00057,1,12,1705,20,931.77,0,20460,16368,11181.24,5186.76,0
20834,20250522,P003,C00038,4,2,1364,5,765.79,1,2728,2591.6,1531.58,1060.02,2591.6
20835,20200720,P004,C00529,5,5,614,30,514.82,1,3070,2149,2574.1,-425.1,2149
20836,20220116,P009,C00460,5,2,297,30,251.73,0,594,415.8,503.46,-87.66,0
20837,20220418,P005,C00526,1,9,904,10,590.87,1,8136,7322.4,5317.83,2004.57,7322.4
20838,20220912,P009,C00023,3,6,1104,25,806.23,0,6624,4968,4837.38,130.62,0
20839,20221126,P006,C00172,4,1,292,0,219.8,0,292,292,219.8,72.2,0
20840,20240531,P009,C00468,4,11,392,5,249.53,0,4312,4096.4,2744.83,1351.57,0
20841,20210519,P011,C00592,5,5,1724,15,1106.82,0,8620,7327,5534.1,1792.9,0
20842,20230925,P011,C00007,2,12,1445,5,951.87,0,17340,16473,11422.44,5050.56,0
20843,20201017,P009,C00402,4,5,919,10,689.74,0,4595,4135.5,3448.7,686.8,0
20844,20220118,P005,C00419,4,2,1067,10,708.91,1,2134,1920.6,1417.82,502.78,1920.6
20845,20240610,P009,C00442,5,12,240,15,186.66,0,2880,2448,2239.92,208.08,0
20846,20250122,P007,C00230,4,10,1072,30,585.76,1,10720,7504,5857.6,1646.4,7504
20847,20220529,P011,C00163,3,12,324,30,171.17,0,3888,2721.6,2054.04,667.56,0
20848,20220829,P001,C00495,3,11,817,25,557.99,0,8987,6740.25,6137.89,602.36,0
20849,20231124,P008,C00131,1,3,889,30,673.6,0,2667,1866.9,2020.8,-153.9,0
20850,20220405,P004,C00205,1,8,1727,15,1428.6,1,13816,11743.6,11428.8,314.8,11743.6
20851,20200131,P011,C00036,5,8,1378,20,971.79,0,11024,8819.2,7774.32,1044.88,0
20852,20241027,P004,C00517,3,3,1669,25,1142.04,1,5007,3755.25,3426.12,329.13,3755.25
20853,20230301,P007,C00170,3,11,108,25,54.85,0,1188,891,603.35,287.65,0
20854,20240525,P011,C00291,2,8,163,10,104.24,0,1304,1173.6,833.92,339.68,0
20855,20210515,P011,C00062,4,10,193,10,158.38,0,1930,1737,1583.8,153.2,0
20856,20210623,P005,C00048,1,12,539,30,309.01,1,6468,4527.6,3708.12,819.48,4527.6
20857,20221205,P011,C00567,1,12,679,30,427.4,0,8148,5703.6,5128.8,574.8,0
20858,20200226,P006,C00436,1,2,642,10,515.01,0,1284,1155.6,1030.02,125.58,0
20859,20250122,P004,C00022,3,11,1137,10,884.6,0,12507,11256.3,9730.6,1525.7,0
20860,20220725,P009,C00040,1,1,975,20,758.15,1,975,780,758.15,21.85,780
20861,20220107,P009,C00392,1,12,1321,30,794.8,0,15852,11096.4,9537.6,1558.8,0
20862,20220225,P008,C00463,4,5,376,10,196.63,0,1880,1692,983.15,708.85,0
20863,20200424,P006,C00044,4,4,1274,20,828.77,0,5096,4076.8,3315.08,761.72,0
20864,20250120,P012,C00470,2,9,626,10,515.22,1,5634,5070.6,4636.98,433.62,5070.6
20865,20250906,P010,C00512,2,11,519,25,414.19,0,5709,4281.75,4556.09,-274.34,0
20866,20210909,P010,C00205,2,7,1625,30,1196.95,0,11375,7962.5,8378.65,-416.15,0
20867,20251010,P004,C00421,5,1,1213,20,807.9,0,1213,970.4,807.9,162.5,0
20868,20240408,P001,C00341,5,2,654,25,342.31,1,1308,981,684.62,296.38,981
20869,20210718,P003,C00041,3,11,1530,10,1039.58,0,16830,15147,11435.38,3711.62,0
20870,20200111,P002,C00256,3,12,1670,25,997.74,0,20040,15030,11972.88,3057.12,0
20871,20221031,P011,C00548,3,4,670,0,408.96,0,2680,2680,1635.84,1044.16,0
20872,20200830,P005,C00476,3,11,683,5,451.79,0,7513,7137.35,4969.69,2167.66,0
20873,20240315,P004,C00377,5,1,1310,25,790.86,0,1310,982.5,790.86,191.64,0
20874,20240324,P004,C00466,1,7,351,30,178.22,0,2457,1719.9,1247.54,472.36,0
20875,20210421,P009,C00457,3,3,137,15,69.48,0,411,349.35,208.44,140.91,0
20876,20210226,P005,C00110,3,2,910,25,669.89,0,1820,1365,1339.78,25.22,0
20877,20240908,P002,C00273,4,12,1777,10,935.57,0,21324,19191.6,11226.84,7964.76,0
20878,20250228,P004,C00599,5,1,1465,0,967.12,0,1465,1465,967.12,497.88,0
20879,20200915,P003,C00068,1,12,300,25,213.41,1,3600,2700,2560.92,139.08,2700
20880,20200121,P003,C00364,1,10,1271,15,658.75,0,12710,10803.5,6587.5,4216,0
20881,20210318,P009,C00019,4,1,569,5,287.01,0,569,540.55,287.01,253.54,0
20882,20200603,P009,C00509,1,11,1154,25,880.6,1,12694,9520.5,9686.6,-166.1,9520.5
20883,20250405,P010,C00123,3,9,108,20,65.93,1,972,777.6,593.37,184.23,777.6
20884,20210409,P010,C00343,2,5,1561,25,924.88,0,7805,5853.75,4624.4,1229.35,0
20885,20211009,P001,C00314,1,3,1480,10,1158.99,0,4440,3996,3476.97,519.03,0
20886,20211108,P001,C00143,3,11,1586,15,870.04,0,17446,14829.1,9570.44,5258.66,0
20887,20231127,P009,C00558,5,9,965,5,785.62,0,8685,8250.75,7070.58,1180.17,0
20888,20231115,P002,C00476,2,5,1195,25,863.15,1,5975,4481.25,4315.75,165.5,4481.25
20889,20211119,P008,C00077,2,7,101,25,73.5,0,707,530.25,514.5,15.75,0
20890,20201103,P005,C00568,1,1,1194,10,715.56,0,1194,1074.6,715.56,359.04,0
20891,20231219,P010,C00398,4,10,943,0,675.64,1,9430,9430,6756.4,2673.6,9430
20892,20210821,P006,C00476,3,3,444,30,290.32,0,1332,932.4,870.96,61.44,0
20893,20201011,P009,C00518,1,9,561,0,312.15,0,5049,5049,2809.35,2239.65,0
